img_file,Image size (pixels),Aspect ratio,RMS contrast,Luminance entropy,Complexity,Edge density,Color entropy,mean R channel,mean G channel,mean B channel (RGB),mean L channel,mean a channel,mean b channel (Lab),mean H channel,mean S channel,mean V channel,std R channel,std G channel,std B channel,std L channel,std a channel,std b channel (Lab),std H channel,std S channel,std V channel,Mirror symmetry,DCM distance,DCM x position,DCM y position,Balance,CNN symmetry left-right,CNN symmetry up-down,CNN symmetry left-right & up-down,Slope Redies,Slope Spehar,Slope Mather,Fourier sigma,2D Fractal dimension,3D Fractal dimension,Self-similarity (PHOG),Self-similarity (CNN),Anisotropy,Homogeneity,1st-order EOE,2nd-order EOE,Sparseness,Variability,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pyotr-konchalovsky_margot-is-dancing-1949.jpg,3096,0.8063,25.005,7.511,4.476,102.233,6.331,158.202,154.803,137.814,62.85,-0.8731,8.944,0.1485,0.279,0.6633,72.294,61.959,52.575,25.005,5.042,15.082,0.1887,0.1643,0.2422,14.351,20.257,-0.01375,-0.1004,19.933,0.487,0.381,0.3647,-2.734,-1.986,-1.776,0.007081,1.36,2.525,0.6484,0.8058,0.0002486,89.407,4.53,4.497,0.000175,1.297e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pyotr-konchalovsky_night-at-the-field-1923.jpg,3434,1.485,12.646,6.81,3.476,51.114,6.432,112.754,124.168,111.528,50.771,-5.595,5.978,0.3695,0.2795,0.5182,33.097,32.248,42.936,12.646,6.321,13.75,0.182,0.1582,0.1322,12.56,5.066,0.0004873,-0.02533,10.784,0.6206,0.3611,0.3562,-2.167,-1.88,-1.716,0.005021,1.441,2.57,0.6219,0.7933,0.0001796,88.244,4.408,4.459,0.0001662,1.162e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pyotr-konchalovsky_novgorod-anthony-the-roman-1925.jpg,3109,1.25,25.367,7.834,6.6,135.828,6.826,133.772,145.107,116.881,57.791,-8.92,13.703,0.2587,0.3232,0.5885,77.115,62.348,65.88,25.367,9.829,14.233,0.1545,0.2396,0.2576,22.323,10.18,0.01303,-0.0492,11.782,0.5241,0.4886,0.4496,-2.578,-2.045,-1.729,0.001302,1.381,2.486,0.7828,0.8414,0.0002306,95.838,4.237,4.454,0.0001258,1.28e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pyotr-konchalovsky_paris-the-boy-with-the-apple-portrait-of-mikhail-petrovich-konchalovsky-1908.jpg,3044,0.8315,16.32,7.366,10.357,110.388,5.552,141.766,131.83,101.982,54.844,-0.6909,17.357,0.1447,0.2834,0.5603,44.194,41.546,38.835,16.32,4.481,11.708,0.07891,0.1799,0.1714,19.075,3.254,-0.01158,0.01143,5.046,0.616,0.5816,0.5859,-2.054,-1.9,-1.321,0.006423,1.679,2.689,0.8019,0.8581,0.000281,98.284,4.514,4.53,9.895e-05,9.903e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pyotr-konchalovsky_portrait-of-sergei-vladimirovich-mikhalkov-with-his-son-1943.jpg,3073,0.8173,17.239,7.394,4.478,69.14,6.034,99.608,96.568,92.223,40.556,0.7019,2.928,0.1649,0.1641,0.4082,44.092,42.183,40.324,17.239,4.55,7.892,0.2518,0.1293,0.1666,37.955,17.571,0.02677,0.08368,6.589,0.4843,0.4431,0.4219,-2.658,-1.57,-1.394,0.002027,1.467,2.541,0.7687,0.8119,0.0002016,92.345,4.446,4.505,0.0001331,1.424e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pyotr-konchalovsky_portrait-of-the-actress-vera-georgievna-dulova-1949.jpg,2883,1.086,23.441,7.791,27.048,103.512,6.882,145.819,128.111,106.393,53.965,4.359,14.439,0.1127,0.3267,0.5815,57.555,61.136,60.049,23.441,9.539,14.816,0.1469,0.2332,0.2288,19.298,8.469,0.01632,-0.03907,5.277,0.5013,0.4998,0.4676,-2.152,-0.9638,-0.6967,0.01914,1.821,2.842,0.8722,0.8323,0.0001169,97.82,4.332,4.487,0.0001046,1.302e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pyotr-konchalovsky_san-angelo-1924.jpg,3128,1.263,18.484,7.532,12.782,70.423,7.331,160.115,158.311,151.371,64.825,0.09867,3.988,0.2591,0.1786,0.6676,50.388,49.26,49.556,18.484,6.619,12.501,0.3453,0.1585,0.182,23.111,16.378,-0.04868,-0.06585,8.939,0.5674,0.3968,0.3836,-2.35,-1.124,-0.585,0.0268,1.754,2.7,0.7883,0.7659,0.0003534,95.587,4.492,4.447,0.0001104,1.347e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pyotr-konchalovsky_sketch-a-still-life-with-guitar-1917.jpg,3138,0.787,11.667,5.652,5.271,87.675,2.955,231.997,213.111,159.081,85.497,-1.25,29.188,0.124,0.3226,0.9098,30.422,31.95,32.43,11.667,1.992,4.907,0.008332,0.08444,0.1193,2.321,3.783,0.005065,-0.01822,10.292,0.5016,0.4676,0.4594,-1.895,-2.126,-1.757,0.01418,1.491,2.511,0.6981,0.8306,0.0004737,97.105,4.366,4.487,0.0002181,2.034e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pyotr-konchalovsky_sketch-of-portrait-of-of-the-writer-sukhotin-1934.jpg,3211,0.7556,12.648,5.783,6.704,82.949,4.69,202.915,190.731,168.879,77.471,0.7257,12.688,0.1067,0.1779,0.7957,32.761,33.639,36.039,12.648,1.217,2.863,0.01113,0.06883,0.1285,5.197,5.644,0.02388,0.01504,10.266,0.4682,0.478,0.4605,-1.891,-2.036,-1.512,0.005385,1.561,2.667,0.5629,0.8378,0.0004777,92.648,4.531,4.537,0.0002753,1.772e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pyotr-konchalovsky_spanish-woman-1910-1.jpg,3158,0.7782,25.694,7.537,3.693,84.336,5.955,154.224,148.182,113.878,60.217,-1.344,18.121,0.2617,0.3531,0.6368,65.035,65.798,69.429,25.694,5.408,25.998,0.3016,0.2321,0.253,15.403,3.469,0.007236,-0.01577,13.74,0.5082,0.3465,0.3293,-2.842,-2.055,-1.801,0.003676,1.325,2.46,0.7559,0.7619,0.000318,90.872,4.465,4.375,0.0002003,2.994e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pyotr-konchalovsky_spring-state-farm-mounds-1932.jpg,3497,1.53,19.847,7.263,5.156,115.782,6.561,155.402,148.655,150.739,61.666,3.462,0.4787,0.8626,0.2062,0.6609,47.639,50.807,67.692,19.847,6.357,14.296,0.2827,0.1238,0.2181,19.978,16.98,0.006383,-0.08466,13.383,0.5464,0.4203,0.3888,-2.048,-2.174,-2.047,0.008737,1.401,2.534,0.6136,0.8304,0.0004259,90.018,4.472,4.505,0.0002095,1.476e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pyotr-konchalovsky_still-life-a-small-bouquet-1951.jpg,2941,0.8865,19.21,7.34,5.269,98.055,6.434,152.474,150.506,135.933,61.65,-1.497,8.336,0.1735,0.1887,0.6215,49.234,50.895,51.918,19.21,9.519,9.535,0.1184,0.1633,0.1784,20.625,15.258,0.02822,-0.07088,13.534,0.4562,0.4204,0.4244,-2.423,-1.858,-1.755,0.04573,1.349,2.554,0.6692,0.8213,0.0001947,92.591,4.543,4.544,0.0001426,1.62e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pyotr-konchalovsky_still-life-candlestick-and-the-tube-on-a-red-background-1947.jpg,3143,1.274,15.752,7.068,6.375,82.903,5.073,136.094,90.272,84.784,42.896,17.746,11.17,0.02766,0.3746,0.535,53.138,34.672,33.893,15.752,13.336,6.634,0.05781,0.1202,0.2074,14.484,11.733,-0.002555,0.05861,12.921,0.5407,0.4362,0.3967,-2.211,-2.07,-1.656,0.004011,1.465,2.558,0.6717,0.8153,0.0001993,96.365,4.399,4.485,0.0001703,1.278e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pyotr-konchalovsky_still-life-cleaned-fish-1928.jpg,3249,1.351,14.473,7.196,5.779,100.361,6.762,83.76,83.727,70.866,34.919,-2.06,7.564,0.1935,0.2594,0.3569,38.309,34.86,30.642,14.473,7.084,8.295,0.1792,0.1373,0.1433,40.323,4.415,0.004017,-0.02171,8.683,0.5646,0.5287,0.5178,-2.367,-2.009,-1.751,0.002779,1.545,2.516,0.8581,0.8389,0.0002883,98.465,4.317,4.467,0.000111,1.203e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pyotr-konchalovsky_still-life-with-red-gladioli-1915.jpg,3027,0.8401,21.036,7.697,13.337,162.582,6.297,125.198,103.801,58.041,44.711,3.332,28.045,0.1263,0.534,0.5087,57.612,54.921,43.291,21.036,15.426,18.918,0.08626,0.2348,0.2294,37.509,6.471,0.02026,0.02523,5.536,0.5852,0.5496,0.5204,-2.114,-1.98,-1.384,0.016,1.676,2.716,0.8088,0.8562,0.0001802,98.86,4.376,4.516,9.737e-05,1.084e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pyotr-konchalovsky_the-evening-landscape-with-a-lake-1939.jpg,3314,1.398,23.023,7.603,8.796,67.777,6.612,122.917,135.617,131.841,54.592,-4.924,0.991,0.3717,0.1935,0.5586,52.561,59.963,69.122,23.023,3.924,9.859,0.1928,0.08649,0.2525,32.497,18.975,-0.09058,0.02822,15.938,0.4964,0.5492,0.4932,-2.411,-1.579,-0.9353,0.04175,1.614,2.636,0.7769,0.8292,0.0001465,94.571,4.447,4.52,0.0001548,1.145e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pyotr-konchalovsky_the-landscape-coast-of-france-1908.jpg,3176,1.298,22.802,7.8,19.698,119.425,6.936,119.751,104.13,80.115,44.335,3.379,15.661,0.1209,0.3834,0.4862,61.961,58.275,52.532,22.802,10.982,17.146,0.1749,0.2509,0.2343,44.356,4.202,-0.01282,-0.01664,9.479,0.5918,0.5764,0.5458,-2.095,-1.101,-0.685,0.03284,1.765,2.807,0.8353,0.8618,0.0001381,95.63,4.316,4.49,7.863e-05,1.191e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pyotr-konchalovsky_the-river-in-the-morning-1923.jpg,3319,1.402,24.542,7.731,4.037,91.783,6.849,132.011,139.14,142.0,56.452,-1.666,-2.076,0.5321,0.1901,0.5831,61.751,61.915,67.104,24.542,5.071,8.268,0.2083,0.1444,0.247,21.672,22.063,0.008518,-0.11,12.5,0.6001,0.4121,0.4091,-2.573,-1.994,-1.736,0.004409,1.283,2.498,0.6873,0.798,0.0004044,88.039,4.084,4.368,0.0001586,1.327e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pyotr-konchalovsky_the-tops-of-the-birches-1934.jpg,3114,0.7979,11.875,6.85,6.247,97.334,6.196,179.57,161.492,155.551,67.668,6.063,5.793,0.9826,0.1915,0.7142,27.852,31.896,44.627,11.875,2.789,12.11,0.1423,0.132,0.1111,14.351,5.766,-0.0275,0.008661,6.988,0.5284,0.5011,0.4788,-1.831,-1.994,-1.594,0.008564,1.565,2.554,0.7229,0.8499,0.0003211,97.766,3.889,4.34,0.0001365,1.432e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pyotr-konchalovsky_the-window-balsams-1928.jpg,2993,0.8579,19.382,7.504,5.567,129.471,6.559,111.751,116.984,116.173,48.132,-1.707,-0.2311,0.4573,0.1938,0.491,51.619,47.916,48.936,19.382,2.952,10.144,0.2425,0.1329,0.1902,31.723,9.031,0.0152,0.04252,4.421,0.5636,0.5603,0.5064,-2.737,-1.99,-1.681,0.001818,1.399,2.548,0.7587,0.8319,0.000387,97.858,3.967,4.395,0.000162,1.183e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pyotr-konchalovsky_yenisei-1951-1.jpg,3343,1.419,13.81,7.015,3.035,53.281,6.688,141.494,149.346,139.801,60.695,-4.595,4.099,0.3194,0.1287,0.5962,40.89,34.715,34.3,13.81,4.288,5.938,0.1722,0.08367,0.1396,19.486,10.9,-0.03799,-0.03907,12.931,0.4744,0.4665,0.389,-2.372,-1.878,-1.732,0.003176,1.4,2.555,0.6951,0.7927,0.0003616,88.376,3.889,4.255,0.000162,1.331e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_rafa-nasiri_untitled-1971.jpg,2787,1.017,25.343,7.047,2.167,67.514,5.439,199.132,157.739,121.353,68.897,12.182,26.485,0.1215,0.4092,0.7984,70.959,77.019,86.428,25.343,25.277,25.303,0.08323,0.3573,0.255,16.671,4.729,-0.007473,-0.02243,14.776,0.208,0.2042,0.5506,-3.163,-2.026,-1.829,0.03174,1.134,2.222,0.5519,0.6762,0.0008037,97.793,2.822,3.23,0.0005979,2.655e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_rafael-zabaleta_boy-with-chicken-1951.jpg,2970,0.8703,20.444,7.686,22.459,155.815,6.393,107.571,98.674,66.946,41.297,-0.8093,18.994,0.162,0.4417,0.4407,55.842,49.918,48.144,20.444,9.21,14.379,0.1127,0.2444,0.2143,37.663,1.151,0.004342,-0.003778,4.986,0.6063,0.6094,0.5839,-2.177,-1.173,-0.848,0.006955,1.837,2.774,0.8907,0.8719,0.0001546,99.252,4.239,4.472,9.1e-05,9.242e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_rafael-zabaleta_two-seated-women-1935.jpg,3057,1.212,29.355,7.9,11.028,138.986,5.848,124.607,124.195,104.054,50.363,-1.835,11.346,0.1562,0.3841,0.5372,79.397,74.414,71.933,29.355,5.581,15.415,0.1379,0.2043,0.2995,38.425,5.499,0.006269,0.02677,11.222,0.4312,0.4062,0.4063,-2.96,-1.364,-1.071,0.02133,1.56,2.573,0.8117,0.8036,0.0002228,97.058,4.313,4.428,0.0001982,1.73e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_ralph-rosenborg_american-landscape-mountain-with-archaic-forms-1983.jpg,3180,1.301,14.846,7.211,7.989,97.139,6.584,168.35,148.37,80.051,62.433,0.4922,37.871,0.1378,0.5865,0.7034,51.283,44.351,42.911,14.846,18.965,23.565,0.1186,0.2003,0.1423,14.902,9.486,-0.006118,-0.04703,6.84,0.5943,0.5129,0.507,-2.26,-1.666,-1.078,0.007369,1.621,2.581,0.8169,0.8352,0.0002924,95.507,4.374,4.534,9.068e-05,1.204e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_ralph-rosenborg_flower-garden-1967.jpg,3868,1.799,10.639,6.71,5.16,67.063,7.142,115.659,119.278,123.346,50.056,0.4414,-2.414,0.4156,0.2296,0.5362,31.045,29.353,28.684,10.639,10.563,13.76,0.2901,0.1348,0.1028,43.368,5.351,0.01971,0.01809,16.759,0.6327,0.5913,0.5779,-2.356,-1.718,-1.27,0.007317,1.63,2.63,0.9027,0.8388,0.000134,95.588,4.517,4.543,0.0001629,1.003e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_ramon-oviedo_forma-semidefinida.jpg,3222,0.7501,16.407,6.913,17.718,51.617,5.577,85.737,73.265,63.681,31.652,3.929,7.765,0.07298,0.2912,0.3441,41.752,41.477,36.796,16.407,7.033,6.889,0.1038,0.1547,0.17,80.503,1.567,0.007603,-0.001901,11.689,0.503,0.4526,0.4459,-2.048,-0.7563,-0.5506,0.0323,1.91,2.801,0.7092,0.7966,0.0002286,81.052,4.366,4.376,9.37e-05,1.882e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_raoul-dufy_large-bather-1914.jpg,3162,0.7764,18.007,7.312,9.589,101.078,6.685,90.143,74.058,55.236,32.592,4.758,14.108,0.1516,0.4288,0.3836,55.876,43.33,39.549,18.007,14.856,16.593,0.1729,0.2294,0.2194,63.959,5.399,0.01085,0.02472,9.172,0.4929,0.4484,0.422,-2.488,-1.303,-1.181,0.001644,1.658,2.601,0.8329,0.7835,0.0002189,95.914,4.472,4.437,0.0001219,1.885e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_raoul-dufy_study-of-the-dance-1910.jpg,2777,1.009,31.397,7.82,19.901,239.074,6.471,124.556,121.236,92.003,48.811,-2.684,15.917,0.2163,0.3617,0.5126,81.175,79.157,68.111,31.397,6.136,16.08,0.1851,0.2059,0.3153,34.691,6.488,0.02903,0.01447,8.086,0.5981,0.5828,0.5623,-2.378,-1.4,-1.386,0.02608,1.692,2.725,0.8692,0.8316,0.0002109,98.671,4.403,4.483,0.0001434,9.497e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_raoul-dufy_the-park-of-saint-cloud-1919.jpg,3159,0.7777,22.723,7.796,9.589,175.637,6.61,135.406,126.064,101.11,52.379,0.1203,14.927,0.1183,0.3614,0.5609,63.058,56.337,60.253,22.723,11.336,17.594,0.1494,0.2116,0.2454,21.171,5.354,0.001447,0.02673,7.761,0.5391,0.487,0.4579,-2.225,-1.836,-1.451,0.008858,1.559,2.624,0.7341,0.8174,0.0003405,98.689,4.122,4.418,0.0001242,1.374e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_raoul-dufy_the-port-of-le-havre-1906.jpg,3021,1.186,20.73,7.506,6.961,132.373,5.55,137.763,109.601,91.062,48.084,9.04,14.937,0.06244,0.3796,0.5413,52.233,52.404,52.546,20.73,10.437,12.583,0.06393,0.2414,0.2035,18.024,9.646,0.01068,-0.04703,6.7,0.5007,0.4134,0.3846,-2.43,-1.882,-1.578,0.008142,1.448,2.547,0.6834,0.8481,0.0002747,93.823,4.164,4.41,0.0001291,1.484e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_raoul-ubac_t-te-lev-e-1982.jpg,3383,0.6907,27.492,3.371,1.508,41.367,2.093,171.718,163.511,140.002,65.98,-1.092,13.131,0.1301,0.1983,0.6738,72.649,68.263,60.62,27.492,0.8917,4.044,0.02746,0.06709,0.2843,24.188,1.912,0.007236,-0.006247,23.019,0.4578,0.3133,0.318,-2.56,-2.278,-2.199,0.01829,0.9886,2.373,0.354,0.3114,0.001269,77.134,4.479,3.821,0.001372,3.191e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_raphael-kirchner_couples-between-red-borders-1901-2.jpg,3579,0.629,21.353,7.306,7.007,81.24,5.354,136.7,90.987,56.675,43.693,13.205,28.848,0.1177,0.5733,0.5469,71.75,55.784,36.625,21.353,26.521,12.927,0.1007,0.171,0.2686,55.076,7.333,-0.03546,0.009331,13.466,0.5664,0.5442,0.5225,-2.894,-1.428,-1.022,0.01539,1.641,2.618,0.7855,0.7211,0.0002874,89.927,3.968,4.108,0.0003192,3.379e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_raphael-kirchner_girls-between-brown-green-borders-1901-6.jpg,3524,0.6452,9.278,6.181,4.067,46.369,2.992,186.163,164.802,122.334,68.428,1.568,24.985,0.1121,0.3517,0.7301,24.162,24.336,27.708,9.278,1.597,4.064,0.01608,0.08115,0.09493,1.295,2.952,0.01013,-0.01074,13.411,0.4937,0.4449,0.3902,-2.146,-1.62,-1.172,0.01745,1.589,2.6,0.6279,0.7236,0.000521,78.364,3.871,4.069,0.0002324,2.229e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_raphael-kirchner_girls-with-olive-green-surrounds-1901-8.jpg,3526,0.6446,12.04,5.978,6.352,69.857,4.908,192.217,161.15,146.549,68.757,9.555,12.323,0.03165,0.2903,0.7539,29.968,35.375,44.663,12.04,13.296,15.83,0.1083,0.127,0.1174,1.007,1.575,0.003618,-0.006996,13.895,0.3382,0.4964,0.3258,-2.407,-1.274,-1.009,0.002092,1.864,2.51,0.8296,0.7651,0.0001998,85.758,4.355,4.431,0.0001475,2.26e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_raphael-kirchner_girls-with-purple-surrounds-1900-2.jpg,3537,1.559,11.939,5.682,4.506,44.397,4.047,212.214,178.298,177.859,75.563,12.646,5.035,0.9885,0.2137,0.8325,26.391,36.126,38.222,11.939,8.968,12.618,0.08472,0.1324,0.1034,61.47,1.231,0.002088,-0.005789,14.642,0.2952,0.5002,0.2639,-2.038,-1.56,-1.078,0.02501,1.488,2.513,0.5779,0.6926,0.0006686,98.055,3.878,4.211,0.0003247,2.501e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_raphael-kirchner_greek-virgins-1900-3.jpg,3512,0.6488,25.339,6.418,4.06,125.155,3.469,203.215,176.948,127.846,72.459,2.652,28.271,0.1134,0.4016,0.7973,68.96,64.307,50.734,25.339,3.125,8.422,0.04049,0.1186,0.2694,12.519,2.645,0.001447,-0.01315,14.066,0.6257,0.5015,0.4995,-2.957,-1.882,-1.629,0.01778,1.325,2.563,0.6839,0.7794,0.000671,96.151,2.78,3.17,0.0003245,2.328e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_raphael-kirchner_happy-new-year-1899-2.jpg,3521,0.6461,17.015,4.9,3.608,81.629,4.132,234.146,227.242,185.649,89.746,-4.152,21.458,0.1526,0.2136,0.9201,42.284,49.579,39.48,17.015,10.185,6.515,0.0563,0.1092,0.165,2.533,5.22,-0.02605,-0.001636,20.065,0.4166,0.2993,0.2815,-2.13,-2.152,-1.855,0.02547,1.289,2.414,0.5932,0.6484,0.001072,87.132,3.831,4.223,0.0004609,4.319e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_raphael-kirchner_justine-johnstone-1.jpg,3781,0.5761,16.318,5.78,1.631,67.682,2.68,221.481,204.709,172.112,82.507,0.7588,18.305,0.1111,0.2368,0.8689,43.032,41.044,36.84,16.318,1.335,3.754,0.03529,0.08678,0.1672,3.107,9.15,-0.04486,0.008962,15.514,0.6525,0.4691,0.4314,-2.673,-1.962,-1.987,0.1405,1.314,2.426,0.5731,0.6404,0.001215,89.167,3.038,3.018,0.0005727,2.713e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_raphael-kirchner_love-flowers-1903-2.jpg,3582,0.6282,10.574,5.674,1.459,46.195,3.756,216.86,204.12,184.487,82.491,1.249,11.462,0.09923,0.1563,0.8512,28.572,28.212,32.671,10.574,3.472,5.283,0.04216,0.06475,0.1109,9.717,3.816,0.005789,-0.01818,16.02,0.3995,0.3418,0.3494,-2.905,-1.931,-1.856,0.01193,1.218,2.385,0.7208,0.7579,0.0004789,91.097,4.408,4.438,0.0004383,1.578e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_raphael-kirchner_maid-of-athens-1900-3.jpg,3521,0.6461,18.403,6.461,2.755,82.424,4.865,214.561,210.471,190.976,83.736,-1.872,10.114,0.1488,0.1265,0.8459,49.067,47.715,45.091,18.403,2.898,4.804,0.07582,0.08698,0.1884,2.675,10.072,-0.04703,0.018,15.563,0.4591,0.4013,0.4317,-2.565,-1.897,-1.668,0.05263,1.421,2.467,0.6978,0.7345,0.0007145,89.24,3.366,3.533,0.0003531,2.115e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_raphael-kirchner_sun-women-1901-2.jpg,3331,0.7091,23.563,6.769,7.697,174.935,5.098,187.129,173.861,137.831,70.686,0.3004,21.092,0.1442,0.3413,0.7379,55.678,64.248,84.478,23.563,3.698,15.328,0.1073,0.2657,0.2216,23.373,9.533,0.03329,-0.03412,16.53,0.4763,0.4383,0.4601,-2.84,-1.674,-1.095,0.01173,1.318,2.482,0.5757,0.8055,0.0005864,98.972,3.868,4.069,0.0002056,1.715e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_raphael-kirchner_to-love-1.jpg,3593,1.6,14.349,6.25,3.212,63.157,4.089,218.707,207.065,161.131,83.025,-2.817,24.729,0.1405,0.2806,0.859,35.412,42.387,46.157,14.349,9.736,9.052,0.02809,0.1572,0.1356,1.792,7.92,-0.03686,-0.01447,13.952,0.5049,0.3111,0.2908,-2.346,-2.064,-1.841,0.01269,1.442,2.635,0.4849,0.7488,0.0002419,89.407,4.527,4.469,0.0003034,3.046e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_raphael-kirchner_unknown-17.jpg,3319,0.7135,29.198,6.002,3.918,116.191,3.944,194.18,186.151,144.749,73.987,-3.78,21.75,0.1523,0.2925,0.7677,79.878,73.088,61.568,29.198,2.757,7.719,0.06629,0.1142,0.3009,10.6,2.95,0.01447,-0.002839,12.701,0.4305,0.4735,0.3646,-2.931,-1.846,-1.457,0.01895,1.227,2.478,0.4614,0.7216,0.001034,95.178,3.786,4.064,0.0004598,3.46e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_raphael-kirchner_viennese-blood-1.jpg,3500,0.6525,14.126,5.357,2.874,58.858,3.633,208.475,190.122,168.664,77.737,3.193,13.233,0.08955,0.1989,0.8176,34.577,38.426,34.681,14.126,3.648,3.428,0.02742,0.0632,0.1356,5.508,1.825,0.004342,0.008026,13.978,0.4968,0.3848,0.3502,-2.399,-1.979,-1.752,0.002362,1.396,2.5,0.5396,0.7834,0.0005408,88.563,4.503,4.482,0.0004647,2.026e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_raphael_ceiling-1514.jpg,3033,0.8371,21.399,7.724,24.819,149.062,5.712,147.789,137.277,116.571,56.879,0.8399,12.583,0.1237,0.2746,0.5928,58.551,54.383,51.748,21.399,4.71,9.712,0.1155,0.1479,0.2182,24.322,7.376,-0.03039,-0.0209,9.142,0.6612,0.6628,0.6375,-1.965,-1.24,-0.7625,0.01445,1.867,2.757,0.7739,0.8627,0.0002658,99.165,4.547,4.534,0.0001045,9.603e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_raphael_madonna-of-the-cloth-detail.jpg,3091,0.8087,30.533,7.366,7.263,66.517,4.923,107.701,90.152,73.796,37.697,4.631,11.576,0.1227,0.2787,0.4235,82.145,72.827,62.619,30.533,7.524,10.327,0.08876,0.1719,0.321,33.368,26.229,0.1172,-0.05881,25.94,0.3645,0.4163,0.3313,-2.984,-1.086,-1.045,0.01963,1.41,2.621,0.6331,0.7558,0.0003591,92.518,4.296,4.228,0.0002238,2.177e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_raphael_portrait-of-a-lady-with-a-unicorn-1506.jpg,3189,0.7648,23.311,7.777,8.954,86.211,5.969,150.189,129.34,107.32,54.894,5.871,15.819,0.1178,0.3808,0.6045,53.397,62.88,64.436,23.311,10.335,11.802,0.1522,0.2301,0.2099,20.172,14.779,-0.001447,-0.07388,18.164,0.4997,0.3602,0.3422,-2.857,-1.221,-1.117,0.007426,1.575,2.595,0.792,0.7946,0.0001551,94.574,4.455,4.437,0.0001941,2.403e-05,
